"Package","LinkedPackage","Date"
"meboot","dynlm","2010-08-28"
"meboot","kinship","2010-08-28"
"meboot","survival","2010-08-28"
"meboot","splines","2010-08-28"
"meboot","nlme","2010-08-28"
"meboot","lattice","2010-08-28"
"meboot","plm","2010-08-28"
"meboot","zoo","2010-08-28"
"mecdf","ofp (>= 0.4.0)","2010-08-28"
"mediation","R (>= 2.7)","2010-08-28"
"mediation","MASS","2010-08-28"
"mediation","Matrix","2010-08-28"
"meifly","reshape(>= 0.8.1)","2010-08-28"
"meifly","leaps","2010-08-28"
"meifly","MASS","2010-08-28"
"memisc","lattice","2010-08-28"
"memisc","grid","2010-08-28"
"memisc","stats","2010-08-28"
"memisc","methods","2010-08-28"
"memisc","utils","2010-08-28"
"memisc","MASS","2010-08-28"
"MEMSS","R(>= 2.8.0)","2010-08-28"
"MEMSS","lme4(>= 0.999375-25)","2010-08-28"
"meta","R (>= 2.9.1)","2010-08-28"
"meta","grid","2010-08-28"
"MetabolAnalyze","mclust","2010-08-28"
"MetabolAnalyze","mvtnorm","2010-08-28"
"MetabolAnalyze","gtools","2010-08-28"
"MetabolAnalyze","gplots","2010-08-28"
"MetabolAnalyze","ellipse","2010-08-28"
"MetabolAnalyze","grDevices","2010-08-28"
"Metabonomic","tcltk","2010-08-28"
"Metabonomic","tkrplot","2010-08-28"
"Metabonomic","robustbase","2010-08-28"
"Metabonomic","MASS","2010-08-28"
"Metabonomic","gpls","2010-08-28"
"Metabonomic","pls","2010-08-28"
"Metabonomic","splines","2010-08-28"
"Metabonomic","class","2010-08-28"
"Metabonomic","nnet","2010-08-28"
"Metabonomic","AMORE","2010-08-28"
"Metabonomic","clusterSim","2010-08-28"
"Metabonomic","hddplot","2010-08-28"
"Metabonomic","scatterplot3d","2010-08-28"
"Metabonomic","relimp","2010-08-28"
"Metabonomic","Icens","2010-08-28"
"Metabonomic","FTICRMS","2010-08-28"
"Metabonomic","waved","2010-08-28"
"Metabonomic","Matrix","2010-08-28"
"Metabonomic","caTools","2010-08-28"
"metacor","R (>= 2.8.0)","2010-08-28"
"metacor","rmeta","2010-08-28"
"metacor","gsl","2010-08-28"
"metafor","R (>= 2.10.0)","2010-08-28"
"metafor","stats","2010-08-28"
"metafor","Formula","2010-08-28"
"metafor","nlme","2010-08-28"
"metaMA","R (>= 2.6)","2010-08-28"
"metaMA","limma","2010-08-28"
"metaMA","SMVar","2010-08-28"
"MFDA","R (>= 2.1.0)","2010-08-28"
"MFDA","gss","2010-08-28"
"MFDA","mvtnorm","2010-08-28"
"MFDF","R (>= 2.4.0)","2010-08-28"
"MFDF","fda","2010-08-28"
"MFDF","zoo","2010-08-28"
"mFilter","R (>= 2.2.0)","2010-08-28"
"mFilter","stats","2010-08-28"
"mfp","survival","2010-08-28"
"mgcv","R (>= 2.3.0)","2010-08-28"
"mhsmm","mvtnorm","2010-08-28"
"mhurdle","R (>= 1.8.0)","2010-08-28"
"mhurdle","Formula","2010-08-28"
"mhurdle","truncreg","2010-08-28"
"mhurdle","maxLik","2010-08-28"
"mi","methods","2010-08-28"
"mi","MASS","2010-08-28"
"mi","nnet","2010-08-28"
"mi","car","2010-08-28"
"mi","arm","2010-08-28"
"mi","Matrix","2010-08-28"
"mi","lme4","2010-08-28"
"mi","R2WinBUGS","2010-08-28"
"mi","abind","2010-08-28"
"mice","R (>= 2.4.0)","2010-08-28"
"mice","MASS","2010-08-28"
"mice","nnet","2010-08-28"
"micEcon","R (>= 2.4.0)","2010-08-28"
"micEcon","np (>= 0.30-0)","2010-08-28"
"micEcon","miscTools (>= 0.6-1)","2010-08-28"
"micEconAids","R (>= 2.4.0)","2010-08-28"
"micEconAids","systemfit (>= 1.0-0)","2010-08-28"
"micEconAids","miscTools (>= 0.6-0)","2010-08-28"
"micEconAids","lmtest","2010-08-28"
"micEconAids","micEcon (>= 0.6-0)","2010-08-28"
"micEconCES","R (>= 2.4.0)","2010-08-28"
"micEconCES","systemfit (>= 1.0-0)","2010-08-28"
"micEconCES","miscTools (>= 0.6-1)","2010-08-28"
"micEconCES","micEcon (>= 0.6-1)","2010-08-28"
"micEconCES","minpack.lm (>= 1.1-4)","2010-08-28"
"micEconCES","DEoptim (>= 2.0-4)","2010-08-28"
"micEconSNQP","R (>= 2.4.0)","2010-08-28"
"micEconSNQP","systemfit (>= 1.0-0)","2010-08-28"
"micEconSNQP","miscTools (>= 0.6-1)","2010-08-28"
"micEconSNQP","micEcon (>= 0.6-1)","2010-08-28"
"micEconSNQP","MASS","2010-08-28"
"MIfuns","lattice","2010-08-28"
"MIfuns","MASS","2010-08-28"
"MIfuns","methods","2010-08-28"
"MIfuns","reshape","2010-08-28"
"migui","tcltk","2010-08-28"
"migui","tkrplot","2010-08-28"
"migui","mi (>= 0.9-06)","2010-08-28"
"migui","foreign","2010-08-28"
"mimR","methods","2010-08-28"
"mimR","gRbase","2010-08-28"
"mimR","graph","2010-08-28"
"mimR","rcom","2010-08-28"
"mimR","MASS","2010-08-28"
"minet","infotheo","2010-08-28"
"miniGUI","R (>= 2.5.0)","2010-08-28"
"miniGUI","tcltk","2010-08-28"
"minqa","Rcpp (>= 0.8.0)","2010-08-28"
"minxent","R (>= 1.6.0)","2010-08-28"
"mirf","R (>= 2.5.1)","2010-08-28"
"mirf","haplo.stats","2010-08-28"
"mirf","randomForest","2010-08-28"
"MiscPsycho","statmod","2010-08-28"
"missMDA","FactoMineR","2010-08-28"
"mix","stats","2010-08-28"
"mixAK","R (>= 2.0.0)","2010-08-28"
"mixAK","colorspace","2010-08-28"
"mixAK","lme4","2010-08-28"
"mixAK","mnormt","2010-08-28"
"mixAK","coda","2010-08-28"
"mixdist","R (>= 1.4.0)","2010-08-28"
"mixer","R (>= 2.5.0)","2010-08-28"
"mixer","methods","2010-08-28"
"mixlow","R (>= 2.5)","2010-08-28"
"mixlow","nlme (>= 3.1.4)","2010-08-28"
"mixOmics","igraph","2010-08-28"
"mixOmics","rgl","2010-08-28"
"mixPHM","survival","2010-08-28"
"mixPHM","lattice","2010-08-28"
"mixreg","R (>= 0.99)","2010-08-28"
"MixSim","R (>= 2.4.0)","2010-08-28"
"MixSim","MASS","2010-08-28"
"mixsmsn","R (>= 1.9.0)","2010-08-28"
"mixsmsn","mvtnorm (>= 0.9-9)","2010-08-28"
"mixstock","coda","2010-08-28"
"mixstock","plotrix","2010-08-28"
"mixstock","abind","2010-08-28"
"mixstock","lattice","2010-08-28"
"mixtools","boot","2010-08-28"
"mixtools","MASS","2010-08-28"
"mixtools","R (>= 2.0.0)","2010-08-28"
"mkin","FME","2010-08-28"
"MKmisc","R(>= 2.11.0)","2010-08-28"
"MKmisc","stats","2010-08-28"
"MKmisc","graphics","2010-08-28"
"MKmisc","robustbase","2010-08-28"
"MKmisc","RColorBrewer","2010-08-28"
"mlbench","R (>= 2.10.0)","2010-08-28"
"MLCM","R (>= 2.9)","2010-08-28"
"MLCM","graphics","2010-08-28"
"MLCM","stats","2010-08-28"
"MLCM","utils","2010-08-28"
"MLCM","base","2010-08-28"
"MLDA","R (>= 2.9.2)","2010-08-28"
"MLDS","R (>= 2.6)","2010-08-28"
"MLDS","graphics","2010-08-28"
"MLDS","stats","2010-08-28"
"MLDS","utils","2010-08-28"
"MLDS","base","2010-08-28"
"mlmRev","lme4(>= 0.999375-19)","2010-08-28"
"mlmRev","Matrix(>= 0.999375-9)","2010-08-28"
"mlmRev","R(>= 2.6.0)","2010-08-28"
"mlogit","R (>= 1.8.0)","2010-08-28"
"mlogit","Formula","2010-08-28"
"mlogit","statmod","2010-08-28"
"mlogit","lmtest","2010-08-28"
"mlogitBMA","R (>= 2.9.0)","2010-08-28"
"mlogitBMA","BMA","2010-08-28"
"mlogitBMA","abind","2010-08-28"
"mlogitBMA","maxLik","2010-08-28"
"mmcm","R (>= 2.10.1)","2010-08-28"
"mmcm","mvtnorm","2010-08-28"
"MMG","R (>= 2.6.0)","2010-08-28"
"MNM","R (>= 2.9.2)","2010-08-28"
"MNM","ellipse","2010-08-28"
"MNM","ICS","2010-08-28"
"MNM","ICSNP","2010-08-28"
"MNM","SpatialNP","2010-08-28"
"MNM","mvtnorm","2010-08-28"
"MNM","survey","2010-08-28"
"mnormt","R (>= 2.2.0)","2010-08-28"
"MNP","R (>= 2.1)","2010-08-28"
"MNP","MASS","2010-08-28"
"MNP","utils","2010-08-28"
"MOCCA","R (>= 2.0.0)","2010-08-28"
"MOCCA","cclust","2010-08-28"
"MOCCA","clv","2010-08-28"
"modeest","R (>= 2.4.0)","2010-08-28"
"ModelGood","R (>= 1.9.1)","2010-08-28"
"ModelMap","R (>= 2.8.1)","2010-08-28"
"ModelMap","randomForest","2010-08-28"
"ModelMap","gbm","2010-08-28"
"ModelMap","PresenceAbsence","2010-08-28"
"ModelMap","rgdal","2010-08-28"
"modeltools","stats","2010-08-28"
"modeltools","stats4","2010-08-28"
"modTempEff","mgcv","2010-08-28"
"modTempEff","splines","2010-08-28"
"moduleColor","R (>= 2.3.0)","2010-08-28"
"moduleColor","stats","2010-08-28"
"moduleColor","impute","2010-08-28"
"moduleColor","grDevices","2010-08-28"
"moduleColor","dynamicTreeCut","2010-08-28"
"mokken","R (>= 2.8.1)","2010-08-28"
"mombf","R (>= 2.5.0)","2010-08-28"
"mombf","mvtnorm","2010-08-28"
"mondate","utils","2010-08-28"
"mondate","methods","2010-08-28"
"monomvn","R (>= 2.4)","2010-08-28"
"monomvn","pls","2010-08-28"
"monomvn","lars","2010-08-28"
"monomvn","MASS","2010-08-28"
"monoProc","R (>= 2.4.1)","2010-08-28"
"monoProc","methods","2010-08-28"
"monreg","R (>= 2.0.0)","2010-08-28"
"MortalitySmooth","R (>= 2.7.0)","2010-08-28"
"MortalitySmooth","svcm","2010-08-28"
"MplusAutomation","gsubfn","2010-08-28"
"MplusAutomation","xtable","2010-08-28"
"MplusAutomation","tcltk","2010-08-28"
"MplusAutomation","plyr","2010-08-28"
"MplusAutomation","relimp","2010-08-28"
"mpm","R (>= 1.5)","2010-08-28"
"mpm","MASS","2010-08-28"
"mpm","KernSmooth","2010-08-28"
"mprobit","R (>= 1.8.0)","2010-08-28"
"MPV","R (>= 2.0.1)","2010-08-28"
"mratios","R (>= 2.2.0)","2010-08-28"
"mrdrc","R (>= 2.6.0)","2010-08-28"
"mrdrc","drc","2010-08-28"
"mrdrc","locfit","2010-08-28"
"mrdrc","EffectiveDose","2010-08-28"
"mritc","R (>= 2.11.1)","2010-08-28"
"mritc","fmri (>= 1.3)","2010-08-28"
"mritc","AnalyzeFMRI (>= 1.1-10)","2010-08-28"
"mritc","misc3d,"2010-08-28"
(>= 0.7-0)","2010-08-28"
"mritc","lattice (>= 0.18-8)","2010-08-28"
"mrt","R (>= 2.9.0)","2010-08-28"
"msBreast","R (>= 2.5.0)","2010-08-28"
"msBreast","RSQLite (>= 0.5-6)","2010-08-28"
"MSBVAR","R (>= 2.11.0)","2010-08-28"
"MSBVAR","KernSmooth","2010-08-28"
"MSBVAR","xtable","2010-08-28"
"MSBVAR","coda","2010-08-28"
"MSBVAR","bit","2010-08-28"
"MSBVAR","mvtnorm","2010-08-28"
"msDilution","R (>= 2.5.0)","2010-08-28"
"msDilution","RSQLite","2010-08-28"
"mseq","R(>= 2.5)","2010-08-28"
"mseq","gbm","2010-08-28"
"mspath","methods","2010-08-28"
"mspath","stats","2010-08-28"
"msProcess","R (>= 2.5.0)","2010-08-28"
"msProcess","methods","2010-08-28"
"msProcess","graphics","2010-08-28"
"msProcess","RSQLite (>= 0.5-6)","2010-08-28"
"msProcess","wmtsa","2010-08-28"
"msProcess","robust","2010-08-28"
"msProcess","XML","2010-08-28"
"msProcess","stats","2010-08-28"
"msProstate","R (>= 2.5.0)","2010-08-28"
"msProstate","RSQLite (>= 0.5-6)","2010-08-28"
"mstate","survival","2010-08-28"
"MSToolkit","R (>= 2.3.1)","2010-08-28"
"MSToolkit","MASS","2010-08-28"
"mtsc","ofp (>= 0.4.0)","2010-08-28"
"mugnet","R (>= 2.9.0)","2010-08-28"
"mugnet","methods","2010-08-28"
"mugnet","catnet","2010-08-28"
"muhaz","R(>= 2.3)","2010-08-28"
"multcomp","stats","2010-08-28"
"multcomp","graphics","2010-08-28"
"multcomp","mvtnorm (>= 0.8-0)","2010-08-28"
"multcomp","survival (>= 2.35-7)","2010-08-28"
"multic","R (>= 2.2.0)","2010-08-28"
"multicore","R (>= 2.0.0)","2010-08-28"
"multilevel","nlme","2010-08-28"
"multilevel","MASS","2010-08-28"
"multinomRob","R (>= 1.7.1)","2010-08-28"
"multinomRob","rgenoud (>= 2.9)","2010-08-28"
"multinomRob","MASS (>= 7.1-8)","2010-08-28"
"multinomRob","mvtnorm (>=,"2010-08-28"
0.6-3)","2010-08-28"
"multipol","abind","2010-08-28"
"multisensi","R (>= 2.8.0)","2010-08-28"
"multitaper","R (>= 2.11.1)","2010-08-28"
"multmod","R (>= 2.6.0)","2010-08-28"
"multmod","gtools","2010-08-28"
"multmod","mvtnorm","2010-08-28"
"multmod","sandwich","2010-08-28"
"multmod","MASS","2010-08-28"
"multtest","R (>= 2.9.0)","2010-08-28"
"multtest","methods","2010-08-28"
"multtest","Biobase","2010-08-28"
"munfold","memisc","2010-08-28"
"munfold","MASS","2010-08-28"
"munsell","ggplot2","2010-08-28"
"munsell","colorspace","2010-08-28"
"muRL","maps","2010-08-28"
"muS2RC","R (>= 2.6.0)","2010-08-28"
"muS2RC","stats","2010-08-28"
"muscor","R (>= 2.0.0)","2010-08-28"
"mutoss","R (>= 2.8.0)","2010-08-28"
"mutoss","multcomp (>= 1.1-0)","2010-08-28"
"mutoss","methods","2010-08-28"
"mutoss","plotrix","2010-08-28"
"mutossGUI","R (>= 2.8.0)","2010-08-28"
"mutossGUI","rJava (>= 0.8-0)","2010-08-28"
"mutossGUI","JavaGD (>= 0.5-2)","2010-08-28"
"mutossGUI","plotrix","2010-08-28"
"mutossGUI","mutoss (>= 0.1-0)","2010-08-28"
"mutossGUI","multcomp","2010-08-28"
"muUtil","R (>= 2.6.0)","2010-08-28"
"muUtil","muS2RC","2010-08-28"
"muUtil","stats","2010-08-28"
"mvabund","R (>= 2.10.0)","2010-08-28"
"mvabund","methods","2010-08-28"
"mvabund","Rcpp (>= 0.7.11)","2010-08-28"
"mvbutils","R (>= 2.10)","2010-08-28"
"mvbutils","utils","2010-08-28"
"mvbutils","tools","2010-08-28"
"mvgraph","StatDA","2010-08-28"
"mvna","lattice","2010-08-28"
"mvngGrAd","methods","2010-08-28"
"mvngGrAd","stats","2010-08-28"
"mvnmle","R (>= 1.2.0)","2010-08-28"
"mvnormtest","stats","2010-08-28"
"mvoutlier","R (>= 1.9.0)","2010-08-28"
"mvoutlier","robustbase","2010-08-28"
"mvoutlier","stats","2010-08-28"
"mvpart","R (>= 2.2.0)","2010-08-28"
"MVpower","R (>= 2.7.1)","2010-08-28"
"MVpower","randomForest","2010-08-28"
"MVpower","pamr","2010-08-28"
"MVpower","kernlab","2010-08-28"
"MVpower","class","2010-08-28"
"mvsf","nortest","2010-08-28"
"mvsf","mvnormtest","2010-08-28"
"mvShapiroTest","stats","2010-08-28"
"mvtBinaryEP","mvtnorm","2010-08-28"
"mvtnorm","R(>= 1.9.0)","2010-08-28"
"mvtnormpcs","R (>= 2.1.0)","2010-08-28"
"nacopula","methods","2010-08-28"
"nacopula","R (>= 2.9.1)","2010-08-28"
"NADA","methods","2010-08-28"
"NADA","survival","2010-08-28"
"nbpMatching","methods","2010-08-28"
"ncf","R (>= 2.8.0)","2010-08-28"
"NeatMap","ggplot2","2010-08-28"
"NeatMap","rgl","2010-08-28"
"neldermead","optimbase","2010-08-28"
"neldermead","optimsimplex","2010-08-28"
"NestedCohort","R (>= 2.8.1)","2010-08-28"
"NestedCohort","survival","2010-08-28"
"NestedCohort","MASS","2010-08-28"
"NetCluster","stats","2010-08-28"
"NetCluster","sna","2010-08-28"
"NetIndices","R (>= 2.01)","2010-08-28"
"NetIndices","MASS","2010-08-28"
"network","R (>= 2.0.0)","2010-08-28"
"network","utils","2010-08-28"
"networksis","ergm","2010-08-28"
"networksis","network","2010-08-28"
"neuralnet","R (>= 2.9.0)","2010-08-28"
"neuralnet","grid","2010-08-28"
"neuralnet","MASS","2010-08-28"
"nFactors","R (>= 2.9.2)","2010-08-28"
"nFactors","MASS","2010-08-28"
"nFactors","psych","2010-08-28"
"nFactors","boot","2010-08-28"
"nFactors","lattice","2010-08-28"
"nFDR","R (>= 2.0.1)","2010-08-28"
"nice","R (>= 1.7.0)","2010-08-28"
"NISTnls","stats","2010-08-28"
"NISTnls","R (>= 2.2.0)","2010-08-28"
"nlADG","R (>= 2.10.0)","2010-08-28"
"nlADG","ggm","2010-08-28"
"nlme","graphics","2010-08-28"
"nlme","stats","2010-08-28"
"nlme","R (>= 2.4.0)","2010-08-28"
"nlmeODE","R (>= 1.7.1)","2010-08-28"
"nlmeODE","odesolve","2010-08-28"
"nlmeODE","nlme","2010-08-28"
"nlmeODE","lattice","2010-08-28"
"nlreg","R (>= 2.6.0)","2010-08-28"
"nlreg","statmod","2010-08-28"
"nlreg","survival","2010-08-28"
"nlrwr","R (>= 2.0.0)","2010-08-28"
"nlrwr","alr3","2010-08-28"
"nlrwr","car","2010-08-28"
"nlrwr","drc","2010-08-28"
"nlrwr","HydroMe","2010-08-28"
"nlrwr","lattice","2010-08-28"
"nlrwr","lmtest","2010-08-28"
"nlrwr","MASS","2010-08-28"
"nlrwr","NISTnls","2010-08-28"
"nlrwr","nlme","2010-08-28"
"nlrwr","nls2","2010-08-28"
"nlrwr","nlstools","2010-08-28"
"nlrwr","NRAIA","2010-08-28"
"nlrwr","sandwich","2010-08-28"
"nls2","proto","2010-08-28"
"nlstools","stats","2010-08-28"
"nlt","EbayesThresh","2010-08-28"
"nlt","adlift (>= 1.0-2)","2010-08-28"
"nltm","survival","2010-08-28"
"nltm","R (>= 2.8.1)","2010-08-28"
"NMF","R (>= 2.10)","2010-08-28"
"NMF","methods","2010-08-28"
"NMF","stats","2010-08-28"
"NMF","graphics","2010-08-28"
"NMMAPSlite","R (>= 2.9.0)","2010-08-28"
"NMMAPSlite","stashR","2010-08-28"
"NMRS","Rwave","2010-08-28"
"NMRS","FTICRMS","2010-08-28"
"NMRS","tcltk","2010-08-28"
"NMRS","tkrplot","2010-08-28"
"nnc","R (>= 2.0.0)","2010-08-28"
"nnc","class","2010-08-28"
"nnc","nnet","2010-08-28"
"nnDiag","sp","2010-08-28"
"nnDiag","rgdal","2010-08-28"
"nnDiag","spBayes","2010-08-28"
"nnDiag","gplots","2010-08-28"
"nnDiag","vcd","2010-08-28"
"nnDiag","MASS","2010-08-28"
"nnDiag","MBA","2010-08-28"
"nnDiag","fields","2010-08-28"
"nnDiag","yaImpute","2010-08-28"
"nnDiag","geoR","2010-08-28"
"nnet","R (>= 2.5.0)","2010-08-28"
"nnet","stats","2010-08-28"
"nnet","utils","2010-08-28"
"nodeHarvest","quadprog","2010-08-28"
"nodeHarvest","randomForest","2010-08-28"
"noia","stats","2010-08-28"
"nonparaeff","R (>= 1.8.0)","2010-08-28"
"nonparaeff","lpSolve","2010-08-28"
"nonparaeff","gdata","2010-08-28"
"nonparaeff","Hmisc","2010-08-28"
"nonparaeff","Design","2010-08-28"
"nonparaeff","geometry","2010-08-28"
"nonparaeff","psych","2010-08-28"
"nonparaeff","pwt","2010-08-28"
"nonrandom","lme4","2010-08-28"
"nor1mix","R (>= 2.6.2)","2010-08-28"
"nor1mix","stats","2010-08-28"
"nor1mix","graphics","2010-08-28"
"normalp","R (>= 1.5.0)","2010-08-28"
"NORMT3","R (>= 2.0)","2010-08-28"
"np","boot","2010-08-28"
"np","cubature","2010-08-28"
"nparcomp","multcomp","2010-08-28"
"nparcomp","mvtnorm","2010-08-28"
"nparLD","R (>= 2.6.0)","2010-08-28"
"nparLD","MASS","2010-08-28"
"npmc","mvtnorm","2010-08-28"
"npmc","stats","2010-08-28"
"npmc","R (>= 2.4.0)","2010-08-28"
"npmlreg","R (>= 1.9)","2010-08-28"
"npmlreg","statmod","2010-08-28"
"npRmpi","boot","2010-08-28"
"npRmpi","cubature","2010-08-28"
"NRAIA","lattice","2010-08-28"
"NRAIA","stats","2010-08-28"
"nsRFA","stats","2010-08-28"
"nsRFA","graphics","2010-08-28"
"numDeriv","R (>= 1.8.1)","2010-08-28"
"nws","R (>= 2.1)","2010-08-28"
"nws","methods","2010-08-28"
"oblique.tree","tree","2010-08-28"
"oc","R (>= 2.3.1)","2010-08-28"
"oc","pscl (>= 0.59)","2010-08-28"
"oce","R (>= 0.99)","2010-08-28"
"odesolve","R (>= 2.3.1)","2010-08-28"
"odfWeave","R (>= 2.3.1)","2010-08-28"
"odfWeave","lattice","2010-08-28"
"odfWeave","XML","2010-08-28"
"odfWeave.survey","odfWeave","2010-08-28"
"odfWeave.survey","survey","2010-08-28"
"OjaNP","R (>= 2.9.0)","2010-08-28"
"OjaNP","ICS","2010-08-28"
"OjaNP","ICSNP","2010-08-28"
"OligoSpecificitySystem","tcltk","2010-08-28"
"OligoSpecificitySystem","tkrplot","2010-08-28"
"Oncotree","R (>= 2.3.1)","2010-08-28"
"Oncotree","boot","2010-08-28"
"onemap","tcltk","2010-08-28"
"onemap","tkrplot","2010-08-28"
"onemap","R (>= 2.5.0)","2010-08-28"
"optBiomarker","R(>= 2.6.0)","2010-08-28"
"optBiomarker","rpanel","2010-08-28"
"optBiomarker","rgl","2010-08-28"
"optimbase","Matrix","2010-08-28"
"optimsimplex","optimbase","2010-08-28"
"optimx","numDeriv","2010-08-28"
"optimx","BB","2010-08-28"
"optimx","ucminf","2010-08-28"
"optimx","Rcgmin","2010-08-28"
"optimx","Rvmmin","2010-08-28"
"optimx","minqa","2010-08-28"
"optimx","setRNG","2010-08-28"
"optmatch","R (>= 2.6.0)","2010-08-28"
"optparse","R (>= 2.9.0)","2010-08-28"
"optparse","methods","2010-08-28"
"optparse","getopt (>= 1.15)","2010-08-28"
"optpart","cluster","2010-08-28"
"optpart","labdsv","2010-08-28"
"optpart","MASS","2010-08-28"
"optpart","plotrix","2010-08-28"
"orderbook","R (>= 2.11.0)","2010-08-28"
"orderbook","methods","2010-08-28"
"orderbook","graphics","2010-08-28"
"orderbook","lattice","2010-08-28"
"orderbook","hash","2010-08-28"
"orderbook","grid","2010-08-28"
"OrdFacReg","eha","2010-08-28"
"OrdFacReg","MASS","2010-08-28"
"ordinal","MASS","2010-08-28"
"ordinal","ucminf","2010-08-28"
"orientlib","R (>= 2.10.0)","2010-08-28"
"orientlib","methods","2010-08-28"
"orloca","methods","2010-08-28"
"orloca.es","orloca (>= 3.2)","2010-08-28"
"oro.dicom","R (>= 2.10.0)","2010-08-28"
"oro.nifti","R (>= 2.10)","2010-08-28"
"oro.nifti","grDevices","2010-08-28"
"oro.nifti","graphics","2010-08-28"
"oro.nifti","methods","2010-08-28"
"oro.nifti","utils","2010-08-28"
"orth","methods","2010-08-28"
"orthogonalsplinebasis","methods","2010-08-28"
"orthogonalsplinebasis","stats","2010-08-28"
"orthogonalsplinebasis","graphics","2010-08-28"
"orthopolynom","R (>= 2.0.1)","2010-08-28"
"orthopolynom","polynom","2010-08-28"
"ouch","R(>= 2.9.1)","2010-08-28"
"ouch","methods","2010-08-28"
"ouch","stats","2010-08-28"
"ouch","graphics","2010-08-28"
"ouch","subplex","2010-08-28"
"outliers","R (>= 2.0)","2010-08-28"
"oz","graphics","2010-08-28"
"p3state.msm","R (>= 2.8.1)","2010-08-28"
"p3state.msm","survival","2010-08-28"
"p3state.msm","base","2010-08-28"
"packClassic","graphics","2010-08-28"
"packdep","R (>= 2.9.0)","2010-08-28"
"packdep","igraph (>= 0.5.2)","2010-08-28"
"packdep","utils","2010-08-28"
"packdep","tools","2010-08-28"
"packS4","methods","2010-08-28"
"packS4","graphics","2010-08-28"
"PairViz","TSP","2010-08-28"
"PairViz","gtools","2010-08-28"
"PairViz","graph","2010-08-28"
"PairViz","methods","2010-08-28"
"pairwiseCI","R (>= 2.2.0)","2010-08-28"
"pairwiseCI","stats","2010-08-28"
"pairwiseCI","exactRankTests","2010-08-28"
"pairwiseCI","boot","2010-08-28"
"pairwiseCI","mratios","2010-08-28"
"pairwiseCI","binMto","2010-08-28"
"pairwiseCI","MASS","2010-08-28"
"pairwiseCI","MCPAN","2010-08-28"
"paleoMAS","MASS","2010-08-28"
"paleoMAS","vegan","2010-08-28"
"paleoMAS","lattice","2010-08-28"
"paltran","vegan","2010-08-28"
"paltran","MASS","2010-08-28"
"paltran","mgcv","2010-08-28"
"pamctdp","R (>= 2.7.0)","2010-08-28"
"pamctdp","ade4","2010-08-28"
"pamctdp","xtable","2010-08-28"
"pamm","R (>= 2.4.0)","2010-08-28"
"pamm","lme4","2010-08-28"
"pamm","mvtnorm","2010-08-28"
"pamm","gmodels","2010-08-28"
"pamr","cluster","2010-08-28"
"pamr","survival","2010-08-28"
"papply","R (>= 2.0.1)","2010-08-28"
"paran","R (>= 1.8.0)","2010-08-28"
"paran","MASS","2010-08-28"
"pARccs","R (>= 2.8.1)","2010-08-28"
"pARccs","e1071","2010-08-28"
"pARccs","cba","2010-08-28"
"pARccs","cluster","2010-08-28"
"pARccs","gtools","2010-08-28"
"pARccs","methods","2010-08-28"
"parcor","MASS","2010-08-28"
"parcor","glmnet","2010-08-28"
"parcor","ppls","2010-08-28"
"parcor","Epi","2010-08-28"
"parcor","GeneNet","2010-08-28"
"parser","R (>= 2.10.0)","2010-08-28"
"partDSA","R (>= 2.5)","2010-08-28"
"partitionMetric","R (>= 2.10.1)","2010-08-28"
"partitions","polynom","2010-08-28"
"party","R (>= 2.0.1)","2010-08-28"
"party","methods","2010-08-28"
"party","survival","2010-08-28"
"party","grid","2010-08-28"
"party","modeltools (>= 0.2-6)","2010-08-28"
"party","coin (>= 0.6-4)","2010-08-28"
"party","zoo","2010-08-28"
"party","sandwich (>= 1.1-1)","2010-08-28"
"party","strucchange","2010-08-28"
"party","vcd","2010-08-28"
"parviol","R (>= 2.9.1)","2010-08-28"
"parviol","vioplot","2010-08-28"
"pastecs","boot","2010-08-28"
"pastecs","stats","2010-08-28"
"PASWR","e1071","2010-08-28"
"PASWR","MASS","2010-08-28"
"PASWR","lattice","2010-08-28"
"pathmox","plspm","2010-08-28"
"pbatR","R (>= 2.0.0)","2010-08-28"
"pbatR","survival","2010-08-28"
"pbatR","rootSolve","2010-08-28"
"PBSadmb","R (>= 2.7.0)","2010-08-28"
"PBSadmb","PBSmodelling (>= 2.50)","2010-08-28"
"PBSddesolve","R (>= 2.6.0)","2010-08-28"
"PBSmapping","R (>= 2.6.0)","2010-08-28"
"PBSmodelling","R (>= 2.7.0)","2010-08-28"
"PBSmodelling","methods","2010-08-28"
"pcalg","abind","2010-08-28"
"pcalg","corpcor","2010-08-28"
"pcalg","methods","2010-08-28"
"pcalg","MASS","2010-08-28"
"pcalg","graph","2010-08-28"
"pcalg","ggm","2010-08-28"
"pcalg","vcd","2010-08-28"
"pcalg","RBGL","2010-08-28"
"pcalg","sfsmisc","2010-08-28"
"pcalg","robustbase","2010-08-28"
"pcaPP","mvtnorm","2010-08-28"
"PCS","statmod","2010-08-28"
"PCS","multtest","2010-08-28"
"pcurve","R(>= 1.9.0)","2010-08-28"
"pcurve","mgcv","2010-08-28"
"pcurve","vegan","2010-08-28"
"pcurve","MASS","2010-08-28"
"pcurve","stats","2010-08-28"
"Peaks","R (>= 2.5)","2010-08-28"
"pear","R (>= 2.0.0)","2010-08-28"
"pec","R (>= 1.9.1)","2010-08-28"
"pec","prodlim","2010-08-28"
"pec","survival","2010-08-28"
"pedantics","R (>= 2.4.0)","2010-08-28"
"pedantics","MCMCglmm","2010-08-28"
